"symbol","resolution","timestamp_utc","volume"
"BHL","1m","2026-04-06T05:38:59.0000000Z","2215"
"BHL","1m","2026-04-06T05:39:58.0000000Z","425"
"BHL","1m","2026-04-06T05:40:47.0000000Z","4207"
"BHL","1m","2026-04-06T05:41:36.0000000Z","851"
"BHL","1m","2026-04-06T05:42:49.0000000Z","3438"
"BHL","1m","2026-04-06T05:43:00.0000000Z","440"
"BHL","1m","2026-04-06T05:44:05.0000000Z","560"
"BHL","1m","2026-04-06T05:45:54.0000000Z","3916"
"BHL","1m","2026-04-06T05:46:59.0000000Z","1415"
"BHL","1m","2026-04-06T05:47:32.0000000Z","20"
"BHL","1m","2026-04-06T05:48:40.0000000Z","290"
"BHL","1m","2026-04-06T05:49:53.0000000Z","3024"
"BHL","1m","2026-04-06T05:50:43.0000000Z","1200"
"BHL","1m","2026-04-06T05:51:19.0000000Z","910"
"BHL","1m","2026-04-06T05:52:58.0000000Z","7662"
"BHL","1m","2026-04-06T05:53:37.0000000Z","1130"
"BHL","1m","2026-04-06T05:54:54.0000000Z","4076"
"BHL","1m","2026-04-06T05:55:55.0000000Z","705"
"BHL","1m","2026-04-06T05:56:58.0000000Z","2693"
"BHL","1m","2026-04-06T05:57:48.0000000Z","2320"
"BHL","1m","2026-04-06T05:58:49.0000000Z","8039"
"BHL","1m","2026-04-06T05:59:47.0000000Z","0"
"BHL","1m","2026-04-06T06:00:55.0000000Z","4508"
"BHL","1m","2026-04-06T06:01:48.0000000Z","3580"
"BHL","1m","2026-04-06T06:02:57.0000000Z","3666"
"BHL","1m","2026-04-06T06:03:41.0000000Z","3632"
"BHL","1m","2026-04-06T06:04:49.0000000Z","2320"
"BHL","1m","2026-04-06T06:05:43.0000000Z","8800"
"BHL","1m","2026-04-06T06:06:41.0000000Z","2720"
"BHL","1m","2026-04-06T06:07:44.0000000Z","100"
"BHL","1m","2026-04-06T06:08:19.0000000Z","8381"
"BHL","1m","2026-04-06T06:09:55.0000000Z","15297"
"BHL","1m","2026-04-06T06:10:53.0000000Z","2132"
"BHL","1m","2026-04-06T06:11:53.0000000Z","3120"
"BHL","1m","2026-04-06T06:12:53.0000000Z","5360"
"BHL","1m","2026-04-06T06:13:57.0000000Z","1308"
"BHL","1m","2026-04-06T06:14:58.0000000Z","5477"
"BHL","1m","2026-04-06T06:15:58.0000000Z","2225"
"BHL","1m","2026-04-06T06:16:58.0000000Z","14435"
"BHL","1m","2026-04-06T06:17:48.0000000Z","1430"
"BHL","1m","2026-04-06T06:18:55.0000000Z","9477"
"BHL","1m","2026-04-06T06:19:52.0000000Z","2100"
"BHL","1m","2026-04-06T06:20:56.0000000Z","1805"
"BHL","1m","2026-04-06T06:21:11.0000000Z","2387"
"BHL","1m","2026-04-06T06:22:43.0000000Z","210"
"BHL","1m","2026-04-06T06:23:32.0000000Z","65"
"BHL","1m","2026-04-06T06:24:50.0000000Z","1042"
"BHL","1m","2026-04-06T06:25:47.0000000Z","600"
"BHL","1m","2026-04-06T06:26:51.0000000Z","3926"
"BHL","1m","2026-04-06T06:27:42.0000000Z","890"
"BHL","1m","2026-04-06T06:28:50.0000000Z","1155"
"BHL","1m","2026-04-06T06:29:46.0000000Z","836"
"BHL","1m","2026-04-06T06:30:38.0000000Z","1286"
"BHL","1m","2026-04-06T06:31:52.0000000Z","1900"
"BHL","1m","2026-04-06T06:32:53.0000000Z","3202"
"BHL","1m","2026-04-06T06:33:49.0000000Z","4339"
"BHL","1m","2026-04-06T06:34:59.0000000Z","4325"
"BHL","1m","2026-04-06T06:35:55.0000000Z","191"
"BHL","1m","2026-04-06T06:36:47.0000000Z","320"
"BHL","1m","2026-04-06T06:37:55.0000000Z","2652"
"BHL","1m","2026-04-06T06:38:52.0000000Z","770"
"BHL","1m","2026-04-06T06:40:54.0000000Z","3654"
"BHL","1m","2026-04-06T06:41:48.0000000Z","2220"
"BHL","1m","2026-04-06T06:42:57.0000000Z","1420"
"BHL","1m","2026-04-06T06:43:56.0000000Z","19"
"BHL","1m","2026-04-06T06:44:58.0000000Z","1390"
"BHL","1m","2026-04-06T06:45:57.0000000Z","1348"
"BHL","1m","2026-04-06T06:46:18.0000000Z","20"
"BHL","1m","2026-04-06T06:47:50.0000000Z","2194"
"BHL","1m","2026-04-06T06:48:53.0000000Z","5741"
"BHL","1m","2026-04-06T06:49:47.0000000Z","4214"
"BHL","1m","2026-04-06T06:50:35.0000000Z","1324"
"BHL","1m","2026-04-06T06:51:41.0000000Z","1075"
"BHL","1m","2026-04-06T06:52:49.0000000Z","4047"
"BHL","1m","2026-04-06T06:53:37.0000000Z","0"
"BHL","1m","2026-04-06T06:54:57.0000000Z","3900"
"BHL","1m","2026-04-06T06:55:46.0000000Z","750"
"BHL","1m","2026-04-06T06:56:50.0000000Z","1250"
"BHL","1m","2026-04-06T06:57:31.0000000Z","300"
"BHL","1m","2026-04-06T06:58:20.0000000Z","443"
"BHL","1m","2026-04-06T06:59:49.0000000Z","445"
"BHL","1m","2026-04-06T07:00:45.0000000Z","3110"
"BHL","1m","2026-04-06T07:01:47.0000000Z","670"
"BHL","1m","2026-04-06T07:02:30.0000000Z","445"
"BHL","1m","2026-04-06T07:03:23.0000000Z","3003"
"BHL","1m","2026-04-06T07:04:54.0000000Z","645"
"BHL","1m","2026-04-06T07:05:05.0000000Z","20"
"BHL","1m","2026-04-06T07:06:45.0000000Z","400"
"BHL","1m","2026-04-06T07:08:46.0000000Z","1510"
"BHL","1m","2026-04-06T07:09:54.0000000Z","700"
"BHL","1m","2026-04-06T07:10:39.0000000Z","1933"
"BHL","1m","2026-04-06T07:11:38.0000000Z","555"
"BHL","1m","2026-04-06T07:12:28.0000000Z","1100"
"BHL","1m","2026-04-06T07:13:45.0000000Z","756"
"BHL","1m","2026-04-06T07:14:34.0000000Z","194"
"BHL","1m","2026-04-06T07:15:41.0000000Z","3065"
"BHL","1m","2026-04-06T07:16:26.0000000Z","50"
"BHL","1m","2026-04-06T07:17:56.0000000Z","3138"
"BHL","1m","2026-04-06T07:18:43.0000000Z","2350"
"BHL","1m","2026-04-06T07:19:38.0000000Z","210"
"BHL","1m","2026-04-06T07:20:40.0000000Z","10"
"BHL","1m","2026-04-06T07:21:53.0000000Z","1345"
"BHL","1m","2026-04-06T07:22:33.0000000Z","450"
"BHL","1m","2026-04-06T07:23:58.0000000Z","4759"
"BHL","1m","2026-04-06T07:24:56.0000000Z","430"
"BHL","1m","2026-04-06T07:25:51.0000000Z","110"
"BHL","1m","2026-04-06T07:26:53.0000000Z","10"
"BHL","1m","2026-04-06T07:27:58.0000000Z","210"
"BHL","1m","2026-04-06T07:28:36.0000000Z","380"
"BHL","1m","2026-04-06T07:29:49.0000000Z","0"
"BHL","1m","2026-04-06T07:30:35.0000000Z","390"
"BHL","1m","2026-04-06T07:31:56.0000000Z","995"
"BHL","1m","2026-04-06T07:32:40.0000000Z","116"
"BHL","1m","2026-04-06T07:34:41.0000000Z","20"
"BHL","1m","2026-04-06T07:35:23.0000000Z","15"
"BHL","1m","2026-04-06T07:36:12.0000000Z","460"
"BHL","1m","2026-04-06T07:37:53.0000000Z","30"
"BHL","1m","2026-04-06T07:39:49.0000000Z","1575"
"BHL","1m","2026-04-06T07:40:45.0000000Z","1480"
"BHL","1m","2026-04-06T07:41:18.0000000Z","244"
"BHL","1m","2026-04-06T07:42:52.0000000Z","3054"
"BHL","1m","2026-04-06T07:43:51.0000000Z","1071"
"BHL","1m","2026-04-06T07:44:47.0000000Z","11700"
"BHL","1m","2026-04-06T07:45:51.0000000Z","1600"
"BHL","1m","2026-04-06T07:49:34.0000000Z","110"
"BHL","1m","2026-04-06T07:50:38.0000000Z","400"
"BHL","1m","2026-04-06T07:51:53.0000000Z","2050"
"BHL","1m","2026-04-06T07:53:36.0000000Z","610"
"BHL","1m","2026-04-06T07:54:55.0000000Z","220"
"BHL","1m","2026-04-06T07:55:50.0000000Z","1600"
"BHL","1m","2026-04-06T07:56:04.0000000Z","1000"
"BHL","1m","2026-04-06T07:57:48.0000000Z","1600"
"BHL","1m","2026-04-06T07:58:36.0000000Z","843"
"BHL","1m","2026-04-06T07:59:39.0000000Z","80"
"BHL","1m","2026-04-06T08:02:50.0000000Z","2674"
"BHL","1m","2026-04-06T08:03:52.0000000Z","4103"
"BHL","1m","2026-04-06T08:04:47.0000000Z","1900"
"BHL","1m","2026-04-06T08:05:59.0000000Z","1506"
"BHL","1m","2026-04-06T08:06:40.0000000Z","60"
"BHL","1m","2026-04-06T08:07:55.0000000Z","2880"
"BHL","1m","2026-04-06T08:08:41.0000000Z","1434"
"BHL","1m","2026-04-06T08:09:45.0000000Z","1300"
"BHL","1m","2026-04-06T08:10:51.0000000Z","6212"
"BHL","1m","2026-04-06T08:11:22.0000000Z","1100"
"BHL","1m","2026-04-06T08:12:57.0000000Z","7000"
"BHL","1m","2026-04-06T08:13:58.0000000Z","2350"
"BHL","1m","2026-04-06T08:14:36.0000000Z","50"
"BHL","1m","2026-04-06T08:16:52.0000000Z","2544"
"BHL","1m","2026-04-06T08:17:44.0000000Z","590"
"BHL","1m","2026-04-06T08:18:17.0000000Z","1060"
"BHL","1m","2026-04-06T08:19:59.0000000Z","2111"
"BHL","1m","2026-04-06T08:20:59.0000000Z","6144"
"BHL","1m","2026-04-06T08:21:53.0000000Z","1033"
"BHL","1m","2026-04-06T08:22:37.0000000Z","750"
"BHL","1m","2026-04-06T08:23:59.0000000Z","4194"
"BHL","1m","2026-04-06T08:24:18.0000000Z","220"
"BHL","1m","2026-04-06T08:25:52.0000000Z","841"
"BHL","1m","2026-04-06T08:26:42.0000000Z","11510"
"BHL","1m","2026-04-06T08:27:54.0000000Z","14760"
"BHL","1m","2026-04-06T08:28:53.0000000Z","4959"
"BHL","1m","2026-04-06T08:29:57.0000000Z","1560"
"BHL","1m","2026-04-06T08:30:37.0000000Z","2054"
"BHL","1m","2026-04-06T08:31:57.0000000Z","4987"
"BHL","1m","2026-04-06T08:32:46.0000000Z","3414"
"BHL","1m","2026-04-06T08:33:50.0000000Z","4242"
"BHL","1m","2026-04-06T08:34:57.0000000Z","6150"
"BHL","1m","2026-04-06T08:35:52.0000000Z","1240"
"BHL","1m","2026-04-06T08:36:50.0000000Z","1830"
"BHL","1m","2026-04-06T08:37:52.0000000Z","7519"
"BHL","1m","2026-04-06T08:38:59.0000000Z","3160"
"BHL","1m","2026-04-06T08:39:56.0000000Z","1800"
"BHL","1m","2026-04-06T08:40:51.0000000Z","1320"
"BHL","1m","2026-04-06T08:41:55.0000000Z","1699"
"BHL","1m","2026-04-06T08:42:45.0000000Z","4950"
"BHL","1m","2026-04-06T08:43:58.0000000Z","230"
"BHL","1m","2026-04-06T08:44:51.0000000Z","4590"
"BHL","1m","2026-04-06T08:45:54.0000000Z","2007"
"BHL","1m","2026-04-06T08:46:58.0000000Z","2088"
"BHL","1m","2026-04-06T08:47:52.0000000Z","4560"
"BHL","1m","2026-04-06T08:48:52.0000000Z","120"
"BHL","1m","2026-04-06T08:49:50.0000000Z","3227"
"BHL","1m","2026-04-06T08:50:50.0000000Z","8259"
"BHL","1m","2026-04-06T08:51:57.0000000Z","2140"
"BHL","1m","2026-04-06T08:52:59.0000000Z","8381"
"BHL","1m","2026-04-06T08:53:59.0000000Z","3445"
"BHL","1m","2026-04-06T08:54:42.0000000Z","2810"
"BHL","1m","2026-04-06T08:55:56.0000000Z","2710"
"BHL","1m","2026-04-06T08:56:55.0000000Z","6300"
"BHL","1m","2026-04-06T08:57:50.0000000Z","4751"
"BHL","1m","2026-04-06T08:58:40.0000000Z","2809"
"BHL","1m","2026-04-06T08:59:40.0000000Z","3646"
"BHL","1m","2026-04-06T09:00:54.0000000Z","3022"
"BHL","1m","2026-04-06T09:01:58.0000000Z","3209"
"BHL","1m","2026-04-06T09:02:57.0000000Z","2802"
"BHL","1m","2026-04-06T09:03:45.0000000Z","3085"
"BHL","1m","2026-04-06T09:04:54.0000000Z","7470"
"BHL","1m","2026-04-06T09:05:57.0000000Z","4100"
"BHL","1m","2026-04-06T09:06:57.0000000Z","5875"
"BHL","1m","2026-04-06T09:07:47.0000000Z","2225"
"BHL","1m","2026-04-06T09:08:48.0000000Z","1045"
"BHL","1m","2026-04-06T09:09:59.0000000Z","1790"
"BHL","1m","2026-04-06T09:10:55.0000000Z","3360"
"BHL","1m","2026-04-06T09:11:37.0000000Z","2068"
"BHL","1m","2026-04-06T09:12:55.0000000Z","1901"
"BHL","1m","2026-04-06T09:13:56.0000000Z","9256"
"BHL","1m","2026-04-06T09:14:59.0000000Z","9394"
"BHL","1m","2026-04-07T05:15:54.0000000Z","2733"
"BHL","1m","2026-04-07T05:16:58.0000000Z","5075"
"BHL","1m","2026-04-07T05:17:50.0000000Z","7460"
"BHL","1m","2026-04-07T05:18:59.0000000Z","8964"
"BHL","1m","2026-04-07T05:19:43.0000000Z","3916"
"BHL","1m","2026-04-07T05:20:51.0000000Z","10789"
"BHL","1m","2026-04-07T05:21:49.0000000Z","3064"
"BHL","1m","2026-04-07T05:22:58.0000000Z","5009"
"BHL","1m","2026-04-07T05:23:54.0000000Z","9117"
"BHL","1m","2026-04-07T05:24:59.0000000Z","3889"
"BHL","1m","2026-04-07T05:25:57.0000000Z","1250"
"BHL","1m","2026-04-07T05:26:52.0000000Z","7871"
"BHL","1m","2026-04-07T05:27:41.0000000Z","10765"
"BHL","1m","2026-04-07T05:28:55.0000000Z","6819"
"BHL","1m","2026-04-07T05:29:47.0000000Z","5412"
"BHL","1m","2026-04-07T05:30:59.0000000Z","9362"
"BHL","1m","2026-04-07T05:31:47.0000000Z","0"
"BHL","1m","2026-04-07T05:32:57.0000000Z","8172"
"BHL","1m","2026-04-07T05:33:57.0000000Z","9088"
"BHL","1m","2026-04-07T05:34:53.0000000Z","2001"
"BHL","1m","2026-04-07T05:35:57.0000000Z","3121"
"BHL","1m","2026-04-07T05:36:52.0000000Z","136"
"BHL","1m","2026-04-07T05:37:36.0000000Z","1103"
"BHL","1m","2026-04-07T05:38:49.0000000Z","3897"
"BHL","1m","2026-04-07T05:39:58.0000000Z","2650"
"BHL","1m","2026-04-07T05:40:41.0000000Z","5580"
"BHL","1m","2026-04-07T05:41:51.0000000Z","5768"
"BHL","1m","2026-04-07T05:42:39.0000000Z","1100"
"BHL","1m","2026-04-07T05:43:51.0000000Z","1200"
"BHL","1m","2026-04-07T05:44:43.0000000Z","890"
"BHL","1m","2026-04-07T05:45:58.0000000Z","5500"
"BHL","1m","2026-04-07T05:46:48.0000000Z","950"
"BHL","1m","2026-04-07T05:47:40.0000000Z","1390"
"BHL","1m","2026-04-07T05:48:12.0000000Z","30"
"BHL","1m","2026-04-07T05:49:58.0000000Z","3325"
"BHL","1m","2026-04-07T05:50:32.0000000Z","100"
"BHL","1m","2026-04-07T05:51:50.0000000Z","1560"
"BHL","1m","2026-04-07T05:52:56.0000000Z","1035"
"BHL","1m","2026-04-07T05:53:47.0000000Z","1087"
"BHL","1m","2026-04-07T05:54:31.0000000Z","350"
"BHL","1m","2026-04-07T05:55:55.0000000Z","6218"
"BHL","1m","2026-04-07T05:56:47.0000000Z","825"
"BHL","1m","2026-04-07T05:57:48.0000000Z","2528"
"BHL","1m","2026-04-07T05:58:46.0000000Z","7704"
"BHL","1m","2026-04-07T05:59:41.0000000Z","2990"
"BHL","1m","2026-04-07T06:00:17.0000000Z","145"
"BHL","1m","2026-04-07T06:01:43.0000000Z","3183"
"BHL","1m","2026-04-07T06:02:51.0000000Z","2010"
"BHL","1m","2026-04-07T06:03:08.0000000Z","150"
"BHL","1m","2026-04-07T06:04:32.0000000Z","1000"
"BHL","1m","2026-04-07T06:05:22.0000000Z","2015"
"BHL","1m","2026-04-07T06:06:51.0000000Z","2287"
"BHL","1m","2026-04-07T06:07:21.0000000Z","0"
"BHL","1m","2026-04-07T06:08:30.0000000Z","1352"
"BHL","1m","2026-04-07T06:09:51.0000000Z","56"
"BHL","1m","2026-04-07T06:10:54.0000000Z","1851"
"BHL","1m","2026-04-07T06:11:51.0000000Z","4250"
"BHL","1m","2026-04-07T06:12:50.0000000Z","50"
"BHL","1m","2026-04-07T06:13:46.0000000Z","2487"
"BHL","1m","2026-04-07T06:14:45.0000000Z","326"
"BHL","1m","2026-04-07T06:15:56.0000000Z","960"
"BHL","1m","2026-04-07T06:16:22.0000000Z","1810"
"BHL","1m","2026-04-07T06:17:45.0000000Z","26"
"BHL","1m","2026-04-07T06:18:58.0000000Z","2900"
"BHL","1m","2026-04-07T06:19:41.0000000Z","710"
"BHL","1m","2026-04-07T06:20:39.0000000Z","2290"
"BHL","1m","2026-04-07T06:21:31.0000000Z","1536"
"BHL","1m","2026-04-07T06:22:44.0000000Z","15"
"BHL","1m","2026-04-07T06:24:40.0000000Z","820"
"BHL","1m","2026-04-07T06:25:59.0000000Z","240"
"BHL","1m","2026-04-07T06:26:55.0000000Z","500"
"BHL","1m","2026-04-07T06:28:54.0000000Z","117"
"BHL","1m","2026-04-07T06:29:49.0000000Z","1810"
"BHL","1m","2026-04-07T06:30:40.0000000Z","983"
"BHL","1m","2026-04-07T06:31:45.0000000Z","983"
"BHL","1m","2026-04-07T06:32:38.0000000Z","0"
"BHL","1m","2026-04-07T06:33:57.0000000Z","3304"
"BHL","1m","2026-04-07T06:34:56.0000000Z","495"
"BHL","1m","2026-04-07T06:35:39.0000000Z","550"
"BHL","1m","2026-04-07T06:36:39.0000000Z","2910"
"BHL","1m","2026-04-07T06:37:44.0000000Z","7490"
"BHL","1m","2026-04-07T06:38:49.0000000Z","11582"
"BHL","1m","2026-04-07T06:39:30.0000000Z","2100"
"BHL","1m","2026-04-07T06:40:59.0000000Z","3417"
"BHL","1m","2026-04-07T06:41:22.0000000Z","3630"
"BHL","1m","2026-04-07T06:42:32.0000000Z","273"
"BHL","1m","2026-04-07T06:43:47.0000000Z","18807"
"BHL","1m","2026-04-07T06:44:56.0000000Z","3373"
"BHL","1m","2026-04-07T06:45:18.0000000Z","0"
"BHL","1m","2026-04-07T06:46:58.0000000Z","7023"
"BHL","1m","2026-04-07T06:47:47.0000000Z","20788"
"BHL","1m","2026-04-07T06:48:44.0000000Z","6200"
"BHL","1m","2026-04-07T06:49:54.0000000Z","5300"
"BHL","1m","2026-04-07T06:50:27.0000000Z","700"
"BHL","1m","2026-04-07T06:51:57.0000000Z","360"
"BHL","1m","2026-04-07T06:53:56.0000000Z","270"
"BHL","1m","2026-04-07T06:54:37.0000000Z","3930"
"BHL","1m","2026-04-07T06:55:59.0000000Z","40"
"BHL","1m","2026-04-07T06:56:24.0000000Z","2815"
"BHL","1m","2026-04-07T06:57:53.0000000Z","610"
"BHL","1m","2026-04-07T06:58:46.0000000Z","2760"
"BHL","1m","2026-04-07T06:59:38.0000000Z","10"
"BHL","1m","2026-04-07T07:00:58.0000000Z","2578"
"BHL","1m","2026-04-07T07:01:38.0000000Z","976"
"BHL","1m","2026-04-07T07:02:44.0000000Z","1050"
"BHL","1m","2026-04-07T07:03:07.0000000Z","200"
"BHL","1m","2026-04-07T07:04:13.0000000Z","360"
"BHL","1m","2026-04-07T07:05:18.0000000Z","100"
"BHL","1m","2026-04-07T07:08:46.0000000Z","2530"
"BHL","1m","2026-04-07T07:09:37.0000000Z","0"
"BHL","1m","2026-04-07T07:10:54.0000000Z","4549"
"BHL","1m","2026-04-07T07:11:20.0000000Z","132"
"BHL","1m","2026-04-07T07:12:39.0000000Z","3100"
"BHL","1m","2026-04-07T07:13:17.0000000Z","100"
"BHL","1m","2026-04-07T07:14:04.0000000Z","2000"
"BHL","1m","2026-04-07T07:15:52.0000000Z","1535"
"BHL","1m","2026-04-07T07:16:35.0000000Z","915"
"BHL","1m","2026-04-07T07:17:29.0000000Z","2841"
"BHL","1m","2026-04-07T07:18:50.0000000Z","789"
"BHL","1m","2026-04-07T07:19:22.0000000Z","1610"
"BHL","1m","2026-04-07T07:20:44.0000000Z","1300"
"BHL","1m","2026-04-07T07:22:35.0000000Z","730"
"BHL","1m","2026-04-07T07:24:18.0000000Z","150"
"BHL","1m","2026-04-07T07:25:20.0000000Z","920"
"BHL","1m","2026-04-07T07:26:57.0000000Z","960"
"BHL","1m","2026-04-07T07:27:22.0000000Z","0"
"BHL","1m","2026-04-07T07:28:53.0000000Z","475"
"BHL","1m","2026-04-07T07:29:51.0000000Z","70"
"BHL","1m","2026-04-07T07:31:18.0000000Z","68"
"BHL","1m","2026-04-07T07:32:41.0000000Z","180"
"BHL","1m","2026-04-07T07:34:40.0000000Z","200"
"BHL","1m","2026-04-07T07:36:50.0000000Z","500"
"BHL","1m","2026-04-07T07:38:59.0000000Z","300"
"BHL","1m","2026-04-07T07:39:50.0000000Z","1630"
"BHL","1m","2026-04-07T07:40:08.0000000Z","225"
"BHL","1m","2026-04-07T07:41:35.0000000Z","1010"
"BHL","1m","2026-04-07T07:42:05.0000000Z","102"
"BHL","1m","2026-04-07T07:43:30.0000000Z","0"
"BHL","1m","2026-04-07T07:44:51.0000000Z","3115"
"BHL","1m","2026-04-07T07:45:33.0000000Z","50"
"BHL","1m","2026-04-07T07:46:34.0000000Z","2410"
"BHL","1m","2026-04-07T07:47:59.0000000Z","3491"
"BHL","1m","2026-04-07T07:48:32.0000000Z","2209"
"BHL","1m","2026-04-07T07:49:45.0000000Z","3510"
"BHL","1m","2026-04-07T07:51:44.0000000Z","1000"
"BHL","1m","2026-04-07T07:52:40.0000000Z","10"
"BHL","1m","2026-04-07T07:53:48.0000000Z","2000"
"BHL","1m","2026-04-07T07:54:54.0000000Z","40"
"BHL","1m","2026-04-07T07:55:41.0000000Z","10"
"BHL","1m","2026-04-07T07:56:39.0000000Z","200"
"BHL","1m","2026-04-07T07:57:54.0000000Z","3610"
"BHL","1m","2026-04-07T07:58:14.0000000Z","200"
"BHL","1m","2026-04-07T08:00:13.0000000Z","540"
"BHL","1m","2026-04-07T08:01:36.0000000Z","500"
"BHL","1m","2026-04-07T08:02:58.0000000Z","467"
"BHL","1m","2026-04-07T08:03:40.0000000Z","750"
"BHL","1m","2026-04-07T08:04:50.0000000Z","698"
"BHL","1m","2026-04-07T08:05:49.0000000Z","257"
"BHL","1m","2026-04-07T08:06:22.0000000Z","1000"
"BHL","1m","2026-04-07T08:09:29.0000000Z","330"
"BHL","1m","2026-04-07T08:11:07.0000000Z","0"
"BHL","1m","2026-04-07T08:12:30.0000000Z","2264"
"BHL","1m","2026-04-07T08:13:54.0000000Z","0"
"BHL","1m","2026-04-07T08:14:37.0000000Z","12575"
"BHL","1m","2026-04-07T08:15:48.0000000Z","0"
"BHL","1m","2026-04-07T08:16:06.0000000Z","46"
"BHL","1m","2026-04-07T08:17:52.0000000Z","80"
"BHL","1m","2026-04-07T08:18:49.0000000Z","205"
"BHL","1m","2026-04-07T08:19:41.0000000Z","1090"
"BHL","1m","2026-04-07T08:20:41.0000000Z","1208"
"BHL","1m","2026-04-07T08:22:29.0000000Z","492"
"BHL","1m","2026-04-07T08:23:58.0000000Z","30"
"BHL","1m","2026-04-07T08:24:35.0000000Z","360"
"BHL","1m","2026-04-07T08:25:31.0000000Z","698"
"BHL","1m","2026-04-07T08:27:43.0000000Z","350"
"BHL","1m","2026-04-07T08:28:45.0000000Z","110"
"BHL","1m","2026-04-07T08:29:55.0000000Z","738"
"BHL","1m","2026-04-07T08:30:47.0000000Z","162"
"BHL","1m","2026-04-07T08:31:42.0000000Z","10"
"BHL","1m","2026-04-07T08:32:35.0000000Z","0"
"BHL","1m","2026-04-07T08:34:45.0000000Z","3822"
"BHL","1m","2026-04-07T08:35:37.0000000Z","2000"
"BHL","1m","2026-04-07T08:36:59.0000000Z","13933"
"BHL","1m","2026-04-07T08:38:38.0000000Z","2460"
"BHL","1m","2026-04-07T08:39:12.0000000Z","20"
"BHL","1m","2026-04-07T08:40:54.0000000Z","2270"
"BHL","1m","2026-04-07T08:42:43.0000000Z","260"
"BHL","1m","2026-04-07T08:43:40.0000000Z","515"
"BHL","1m","2026-04-07T08:44:43.0000000Z","2020"
"BHL","1m","2026-04-07T08:46:44.0000000Z","700"
"BHL","1m","2026-04-07T08:47:56.0000000Z","310"
"BHL","1m","2026-04-07T08:48:51.0000000Z","10050"
"BHL","1m","2026-04-07T08:49:53.0000000Z","1100"
"BHL","1m","2026-04-07T08:50:44.0000000Z","1187"
"BHL","1m","2026-04-07T08:51:45.0000000Z","490"
"BHL","1m","2026-04-07T08:52:35.0000000Z","93"
"BHL","1m","2026-04-07T08:53:39.0000000Z","0"
"BHL","1m","2026-04-07T08:54:49.0000000Z","6030"
"BHL","1m","2026-04-07T08:55:53.0000000Z","3113"
"BHL","1m","2026-04-07T08:56:44.0000000Z","120"
"BHL","1m","2026-04-07T08:57:44.0000000Z","525"
"BHL","1m","2026-04-07T08:58:58.0000000Z","1100"
"BHL","1m","2026-04-07T08:59:51.0000000Z","200"
"BHL","1m","2026-04-07T09:00:49.0000000Z","1213"
"BHL","1m","2026-04-07T09:01:31.0000000Z","780"
"BHL","1m","2026-04-07T09:02:56.0000000Z","25"
"BHL","1m","2026-04-07T09:03:35.0000000Z","2615"
"BHL","1m","2026-04-07T09:04:40.0000000Z","707"
"BHL","1m","2026-04-07T09:05:41.0000000Z","1305"
"BHL","1m","2026-04-07T09:06:47.0000000Z","1450"
"BHL","1m","2026-04-07T09:07:50.0000000Z","2940"
"BHL","1m","2026-04-07T09:08:50.0000000Z","1200"
"BHL","1m","2026-04-07T09:09:59.0000000Z","7570"
"BHL","1m","2026-04-07T09:10:19.0000000Z","25"
"BHL","1m","2026-04-07T09:11:39.0000000Z","5290"
"BHL","1m","2026-04-07T09:12:49.0000000Z","5495"
"BHL","1m","2026-04-07T09:13:30.0000000Z","7134"
"BHL","1m","2026-04-07T09:14:59.0000000Z","16090"
"BHL","1m","2026-04-08T05:15:54.0000000Z","10"
"BHL","1m","2026-04-08T05:16:58.0000000Z","7988"
"BHL","1m","2026-04-08T05:17:55.0000000Z","7318"
"BHL","1m","2026-04-08T05:18:55.0000000Z","2258"
"BHL","1m","2026-04-08T05:19:33.0000000Z","5498"
"BHL","1m","2026-04-08T05:20:59.0000000Z","2940"
"BHL","1m","2026-04-08T05:22:57.0000000Z","9120"
"BHL","1m","2026-04-08T05:23:15.0000000Z","1720"
"BHL","1m","2026-04-08T05:24:52.0000000Z","260"
"BHL","1m","2026-04-08T05:25:57.0000000Z","360"
"BHL","1m","2026-04-08T05:26:32.0000000Z","934"
"BHL","1m","2026-04-08T05:27:46.0000000Z","1170"
"BHL","1m","2026-04-08T05:28:57.0000000Z","1450"
"BHL","1m","2026-04-08T05:29:55.0000000Z","90"
"BHL","1m","2026-04-08T05:30:18.0000000Z","210"
"BHL","1m","2026-04-08T05:31:56.0000000Z","2325"
"BHL","1m","2026-04-08T05:32:50.0000000Z","4000"
"BHL","1m","2026-04-08T05:33:54.0000000Z","240"
"BHL","1m","2026-04-08T05:35:44.0000000Z","20"
"BHL","1m","2026-04-08T05:37:36.0000000Z","1880"
"BHL","1m","2026-04-08T05:38:45.0000000Z","10"
"BHL","1m","2026-04-08T05:39:24.0000000Z","220"
"BHL","1m","2026-04-08T05:40:49.0000000Z","611"
"BHL","1m","2026-04-08T05:41:59.0000000Z","235"
"BHL","1m","2026-04-08T05:42:51.0000000Z","1740"
"BHL","1m","2026-04-08T05:43:48.0000000Z","30"
"BHL","1m","2026-04-08T05:44:53.0000000Z","1740"
"BHL","1m","2026-04-08T05:45:33.0000000Z","1644"
"BHL","1m","2026-04-08T05:46:59.0000000Z","2810"
"BHL","1m","2026-04-08T05:47:53.0000000Z","290"
"BHL","1m","2026-04-08T05:48:45.0000000Z","1580"
"BHL","1m","2026-04-08T05:49:28.0000000Z","1150"
